4.488000000000000000e+03,2.262000000000000000e+03,9.714823529411764866e+02,5.619003470367321142e+02,3.157320000000000000e+05,1.000000000000000000e+00
1.259700000000000000e+04,4.849000000000000000e+03,1.730476470588235316e+03,8.642123581620434152e+02,7.468630000000000000e+05,1.000000000000000000e+00
1.220300000000000000e+04,4.461000000000000000e+03,1.514168778280542938e+03,6.923062905968715768e+02,4.792880000000000000e+05,1.000000000000000000e+00
4.355000000000000000e+03,2.597000000000000000e+03,1.169300000000000182e+03,7.908539688210460099e+02,6.254500000000000000e+05,1.000000000000000000e+00
7.050000000000000000e+03,2.962000000000000000e+03,1.015053393665158296e+03,4.725198408532704093e+02,2.232750000000000000e+05,1.000000000000000000e+00
8.202000000000000000e+03,3.600000000000000000e+03,1.231541176470588198e+03,6.563139492651363298e+02,4.307480000000000000e+05,1.000000000000000000e+00
4.033000000000000000e+03,2.459000000000000000e+03,1.116156108597285083e+03,8.029564122665688046e+02,6.447390000000000000e+05,1.000000000000000000e+00
3.303000000000000000e+03,1.893000000000000000e+03,6.945000000000000000e+02,5.154396181901425962e+02,2.656780000000000000e+05,1.000000000000000000e+00
4.768000000000000000e+03,2.514000000000000000e+03,8.908352941176469812e+02,5.778399432368794351e+02,3.338990000000000000e+05,1.000000000000000000e+00
6.520000000000000000e+03,3.340000000000000000e+03,1.401294117647058783e+03,7.618753178834447226e+02,5.804540000000000000e+05,1.000000000000000000e+00
1.328000000000000000e+03,9.780000000000000000e+02,5.990000000000000000e+02,4.452763187055875846e+02,1.982710000000000000e+05,1.000000000000000000e+00
2.719000000000000000e+03,1.577000000000000000e+03,6.439941176470588289e+02,4.563014354568699105e+02,2.082110000000000000e+05,1.000000000000000000e+00
6.006000000000000000e+03,2.640000000000000000e+03,7.433047327870857544e+02,4.757173530574641518e+02,2.263070000000000000e+05,1.000000000000000000e+00
5.330000000000000000e+03,2.582000000000000000e+03,1.020376470588235293e+03,5.950067226510974479e+02,3.540330000000000000e+05,1.000000000000000000e+00
1.198600000000000000e+04,4.458000000000000000e+03,1.289934107863519785e+03,5.947747472783288458e+02,3.537570000000000000e+05,1.000000000000000000e+00
5.824000000000000000e+03,2.622000000000000000e+03,7.023647058823529505e+02,4.810686021764463476e+02,2.314270000000000000e+05,1.000000000000000000e+00
3.409000000000000000e+03,2.183000000000000000e+03,9.759588235294118022e+02,7.165577436606208721e+02,5.134550000000000000e+05,1.000000000000000000e+00
1.215100000000000000e+04,4.489000000000000000e+03,1.071721719457013705e+03,6.030257042614352940e+02,3.636400000000000000e+05,1.000000000000000000e+00
2.937000000000000000e+03,1.611000000000000000e+03,5.631000000000000227e+02,4.213691967859065244e+02,1.775520000000000000e+05,1.000000000000000000e+00
9.691000000000000000e+03,4.555000000000000000e+03,1.432464705882352973e+03,8.590093131043457788e+02,7.378970000000000000e+05,1.000000000000000000e+00
8.338000000000000000e+03,3.894000000000000000e+03,1.152258823529411757e+03,7.417917497519098333e+02,5.502550000000000000e+05,1.000000000000000000e+00
1.045800000000000000e+04,4.596000000000000000e+03,1.795659728506787360e+03,8.579737758230143072e+02,7.361190000000000000e+05,1.000000000000000000e+00
1.389900000000000000e+04,5.539000000000000000e+03,1.450545248868778117e+03,7.870908460908435700e+02,6.195120000000000000e+05,1.000000000000000000e+00
3.487000000000000000e+03,2.217000000000000000e+03,1.038500000000000000e+03,7.421253263431992764e+02,5.507500000000000000e+05,1.000000000000000000e+00
6.694000000000000000e+03,3.150000000000000000e+03,1.230564705882352882e+03,6.982170149745708159e+02,4.875070000000000000e+05,1.000000000000000000e+00
9.454000000000000000e+03,3.566000000000000000e+03,1.010282352941176441e+03,5.176494953151214986e+02,2.679610000000000000e+05,1.000000000000000000e+00
1.044300000000000000e+04,4.025000000000000000e+03,9.098329093799682141e+02,5.657137085134140762e+02,3.200320000000000000e+05,1.000000000000000000e+00
1.455100000000000000e+04,5.973000000000000000e+03,1.556170588235293962e+03,8.502046812385826797e+02,7.228480000000000000e+05,1.000000000000000000e+00
7.510000000000000000e+03,3.682000000000000000e+03,1.405683257918552044e+03,7.813021182615595990e+02,6.104330000000000000e+05,1.000000000000000000e+00
4.721000000000000000e+03,2.301000000000000000e+03,8.085000000000000000e+02,4.967685577811864732e+02,2.467790000000000000e+05,1.000000000000000000e+00
4.782000000000000000e+03,2.584000000000000000e+03,9.145176470588235134e+02,6.546029330823380405e+02,4.285050000000000000e+05,1.000000000000000000e+00
3.977000000000000000e+03,1.985000000000000000e+03,6.117000000000000455e+02,4.260856721364847886e+02,1.815490000000000000e+05,1.000000000000000000e+00
1.289500000000000000e+04,5.469000000000000000e+03,1.813972398190045169e+03,9.131697542078362630e+02,8.338790000000000000e+05,1.000000000000000000e+00
5.439000000000000000e+03,2.735000000000000000e+03,9.868999999999999773e+02,5.736026499241438614e+02,3.290200000000000000e+05,1.000000000000000000e+00
5.760000000000000000e+03,4.074000000000000000e+03,2.310599999999999909e+03,1.672936041813912198e+03,2.798715000000000000e+06,1.000000000000000000e+00
5.176300000000000000e+04,1.828100000000000000e+04,3.957961699889935517e+03,1.802794497440016130e+03,3.250068000000000000e+06,1.000000000000000000e+00
1.565900000000000000e+04,7.759000000000000000e+03,2.869088235294117567e+03,1.569066601518240304e+03,2.461970000000000000e+06,1.000000000000000000e+00
1.599600000000000000e+04,6.506000000000000000e+03,1.488319457013574720e+03,8.856596411714830310e+02,7.843930000000000000e+05,1.000000000000000000e+00
7.085000000000000000e+03,3.641000000000000000e+03,1.345758823529411757e+03,8.600186044499270110e+02,7.396320000000000000e+05,1.000000000000000000e+00
1.127200000000000000e+04,4.454000000000000000e+03,1.044456108597285265e+03,6.268907400815552364e+02,3.929920000000000000e+05,1.000000000000000000e+00
3.457000000000000000e+03,2.211000000000000000e+03,1.093099999999999909e+03,7.751219258929526177e+02,6.008140000000000000e+05,1.000000000000000000e+00
3.414000000000000000e+03,1.898000000000000000e+03,7.376117647058823650e+02,5.320864591398657240e+02,2.831160000000000000e+05,1.000000000000000000e+00
4.520000000000000000e+02,4.520000000000000000e+02,2.380000000000000000e+02,3.198374587192688523e+02,1.022960000000000000e+05,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.363000000000000000e+03,1.363000000000000000e+03,1.238500000000000000e+03,1.113169349200740498e+03,1.239146000000000000e+06,1.000000000000000000e+00
1.864000000000000000e+03,1.832000000000000000e+03,1.255058823529411711e+03,1.323885191396897426e+03,1.752672000000000000e+06,1.000000000000000000e+00
5.640000000000000000e+02,5.640000000000000000e+02,3.010000000000000000e+02,3.992605665477120738e+02,1.594090000000000000e+05,1.000000000000000000e+00
3.177000000000000000e+03,2.313000000000000000e+03,1.302899999999999864e+03,1.004059261199258117e+03,1.008135000000000000e+06,1.000000000000000000e+00
1.078000000000000000e+03,1.078000000000000000e+03,6.610000000000000000e+02,7.719624343191836715e+02,5.959260000000000000e+05,1.000000000000000000e+00
9.680000000000000000e+02,9.680000000000000000e+02,6.600000000000000000e+02,7.067446497851964295e+02,4.994880000000000000e+05,1.000000000000000000e+00
1.098000000000000000e+03,1.098000000000000000e+03,6.840000000000000000e+02,7.880526632148387307e+02,6.210270000000000000e+05,1.000000000000000000e+00
2.154000000000000000e+03,1.582000000000000000e+03,8.312000000000000455e+02,6.937456306168710398e+02,4.812830000000000000e+05,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.240000000000000000e+02,1.240000000000000000e+02,6.300000000000000000e+01,8.768694315575153553e+01,7.689000000000000000e+03,1.000000000000000000e+00
1.713000000000000000e+03,1.713000000000000000e+03,1.406500000000000000e+03,1.330394302453223872e+03,1.769949000000000000e+06,1.000000000000000000e+00
1.022000000000000000e+03,9.900000000000000000e+02,6.122000000000000455e+02,6.898623051015325700e+02,4.759100000000000000e+05,1.000000000000000000e+00
4.200000000000000000e+02,4.200000000000000000e+02,2.240000000000000000e+02,2.973146481423341925e+02,8.839600000000000000e+04,1.000000000000000000e+00
5.270000000000000000e+02,4.270000000000000000e+02,2.115000000000000000e+02,2.301629857296780983e+02,5.297500000000000000e+04,1.000000000000000000e+00
1.228000000000000000e+03,1.228000000000000000e+03,1.023000000000000000e+03,9.598296723898464506e+02,9.212730000000000000e+05,1.000000000000000000e+00
8.800000000000000000e+02,8.800000000000000000e+02,5.260000000000000000e+02,6.281687671318910589e+02,3.945960000000000000e+05,1.000000000000000000e+00
9.600000000000000000e+02,9.480000000000000000e+02,8.532000000000000455e+02,7.651940930247698134e+02,5.855220000000000000e+05,1.000000000000000000e+00
1.843000000000000000e+03,1.475000000000000000e+03,9.572999999999999545e+02,7.985712241246862959e+02,6.377160000000000000e+05,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.380000000000000000e+03,1.366000000000000000e+03,1.432400000000000091e+03,1.208850693841054863e+03,1.461320000000000000e+06,1.000000000000000000e+00
3.450000000000000000e+02,3.450000000000000000e+02,1.795000000000000000e+02,2.440532728729528742e+02,5.956200000000000000e+04,1.000000000000000000e+00
1.800000000000000000e+03,1.800000000000000000e+03,1.086000000000000000e+03,1.286311004384243006e+03,1.654596000000000000e+06,1.000000000000000000e+00
2.486000000000000000e+03,2.352000000000000000e+03,2.776400000000000091e+03,2.216046254029910870e+03,4.910861000000000000e+06,1.000000000000000000e+00
7.596000000000000000e+03,4.164000000000000000e+03,2.015199999999999818e+03,1.171110584018435020e+03,1.371500000000000000e+06,1.000000000000000000e+00
4.834000000000000000e+03,3.650000000000000000e+03,2.582400000000000091e+03,1.854785971480267563e+03,3.440231000000000000e+06,1.000000000000000000e+00
4.564000000000000000e+03,2.852000000000000000e+03,1.623352941176470495e+03,9.261743896264893010e+02,8.577990000000000000e+05,1.000000000000000000e+00
7.000000000000000000e+01,7.000000000000000000e+01,3.500000000000000000e+01,4.949747468305832854e+01,2.450000000000000000e+03,1.000000000000000000e+00
8.887000000000000000e+03,5.877000000000000000e+03,3.752358823529411893e+03,2.251694917167954372e+03,5.070130000000000000e+06,1.000000000000000000e+00
4.484000000000000000e+03,4.226000000000000000e+03,3.897799999999999727e+03,3.315281134383628796e+03,1.099108900000000000e+07,1.000000000000000000e+00
1.024600000000000000e+04,4.884000000000000000e+03,1.538911312217194336e+03,1.135462901199330190e+03,1.289276000000000000e+06,1.000000000000000000e+00
2.340000000000000000e+03,1.996000000000000000e+03,1.365400000000000091e+03,1.185049787983610486e+03,1.404343000000000000e+06,1.000000000000000000e+00
1.575100000000000000e+04,7.713000000000000000e+03,2.583584823284822960e+03,1.467245378251368038e+03,2.152809000000000000e+06,1.000000000000000000e+00
4.185000000000000000e+03,3.257000000000000000e+03,2.058735294117646845e+03,1.718821398517018679e+03,2.954347000000000000e+06,1.000000000000000000e+00
2.467000000000000000e+03,2.409000000000000000e+03,2.245299999999999727e+03,1.961449973871370503e+03,3.847286000000000000e+06,1.000000000000000000e+00
5.900000000000000000e+02,5.800000000000000000e+02,3.720000000000000000e+02,4.107639224664210928e+02,1.687270000000000000e+05,1.000000000000000000e+00
1.611000000000000000e+03,1.577000000000000000e+03,1.264899999999999864e+03,1.184576717650655155e+03,1.403222000000000000e+06,1.000000000000000000e+00
4.236000000000000000e+03,3.136000000000000000e+03,1.855000000000000000e+03,1.480566445655175585e+03,2.192077000000000000e+06,1.000000000000000000e+00
4.782000000000000000e+03,3.276000000000000000e+03,1.768035294117647027e+03,1.366687235617571787e+03,1.867834000000000000e+06,1.000000000000000000e+00
6.190000000000000000e+02,6.050000000000000000e+02,4.029000000000000341e+02,4.297953001139030675e+02,1.847240000000000000e+05,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.414213562373095145e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.168000000000000000e+03,2.168000000000000000e+03,1.897000000000000000e+03,1.735246668344301952e+03,3.011081000000000000e+06,1.000000000000000000e+00
